year,month,day_endofweek,cityid,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jzgrp12,bg_posts_jz2,bg_posts_jz3,bg_posts_jzgrp345,bg_posts_jz4,bg_posts_jz5
2024,6,7,5,-0.314,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,6,-0.298,-0.533,-0.417,-0.537,-0.208,-0.157,0.194,-0.0982,-0.135,-0.258,-0.41,-0.516,-0.155
2024,6,7,7,-0.322,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,8,-0.224,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,9,-0.304,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,10,-0.278,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,11,-0.315,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,12,-0.429,-0.354,-0.587,-0.629,-0.0514,-0.419,-0.248,-0.39,-0.405,-0.386,-0.464,-0.522,-0.0896
2024,6,7,13,-0.295,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,14,-0.401,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,15,-0.36,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,16,-0.316,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,17,-0.445,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,18,-0.376,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,19,-0.335,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,20,-0.398,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,21,-0.588,-0.518,-0.567,-0.678,-0.262,-0.547,-0.402,-0.514,-0.525,-0.496,-0.528,-0.583,-0.0922
2024,6,7,22,-0.189,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,23,-0.31,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,24,-0.133,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,25,-0.35,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,26,0.00895,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,27,-0.265,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,28,-0.426,-0.41,-0.54,-0.635,-0.208,-0.448,-0.46,-0.372,-0.36,-0.379,-0.464,-0.526,-0.166
2024,6,7,29,-0.396,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,30,-0.254,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,31,-0.32,-0.37,-0.445,-0.459,-0.0971,-0.542,-0.281,-0.321,-0.325,-0.209,-0.345,-0.442,-0.0709
2024,6,7,32,0.164,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,33,-0.222,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,34,-0.189,-0.375,-0.672,-0.335,0.23,-0.246,-0.255,-0.29,-0.294,-0.186,-0.183,-0.292,0.239
2024,6,7,35,-0.238,-0.361,-0.541,-0.401,-0.139,-0.314,-0.135,-0.211,-0.219,-0.104,-0.283,-0.414,-0.0204
2024,6,7,36,-0.387,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,37,0.0603,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,38,-0.242,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,39,-0.316,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,40,-0.207,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,41,-0.372,-0.456,-0.549,-0.544,-0.128,-0.212,-0.205,-0.388,-0.403,-0.303,-0.396,-0.485,-0.119
2024,6,7,42,-0.291,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,43,-0.136,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,44,-0.244,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,45,0.0135,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,46,-0.269,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,47,-0.189,-0.442,-0.519,-0.0767,-0.225,-0.488,-0.442,-0.362,-0.353,-0.0472,-0.169,-0.344,0.223
2024,6,7,48,0.607,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,49,0.249,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,50,-0.137,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,51,-0.309,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,7,52,-0.241,-0.485,-0.397,-0.234,-0.51,-0.163,-0.26,-0.172,-0.159,-0.275,-0.289,-0.299,-0.277
2024,6,7,53,0.0435,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,1,-0.195,-0.176,-0.401,-0.464,0.0552,-0.387,-0.281,-0.136,-0.12,-0.125,-0.237,-0.311,-0.0483
2024,6,14,2,0.0371,.,.,.,.,.,.,-1.0,-1.0,.,.,.,.
2024,6,14,3,-0.143,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,4,-0.15,.,.,.,.,.,.,-1.0,-1.0,.,.,.,.
2024,6,14,5,-0.224,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,6,-0.266,-0.268,-0.403,-0.508,-0.113,-0.216,-0.17,-0.179,-0.18,-0.251,-0.324,-0.401,-0.0248
2024,6,14,7,-0.206,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,8,-0.196,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,9,-0.084,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,10,-0.181,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,11,-0.276,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,12,-0.244,-0.13,-0.344,-0.513,0.161,-0.439,-0.355,-0.41,-0.416,-0.295,-0.223,-0.236,0.106
2024,6,14,13,-0.198,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,14,-0.374,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,15,-0.155,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,16,-0.0711,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,17,-0.305,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,18,-0.13,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,19,-0.153,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,20,-0.266,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,21,-0.415,-0.0174,-0.305,-0.559,-0.0982,-0.317,-0.63,-0.472,-0.456,-0.317,-0.274,-0.286,-0.0636
2024,6,14,22,-0.211,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,23,-0.214,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,24,-0.103,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,25,0.067,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,26,0.0993,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,27,-0.0258,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,28,-0.212,0.49,-0.263,-0.488,-0.208,-0.357,-0.385,-0.259,-0.243,-0.231,-0.22,-0.255,0.175
2024,6,14,29,-0.181,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,30,-0.103,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,31,-0.122,-0.141,-0.114,-0.416,0.271,-0.43,-0.026,-0.0374,-0.0386,-0.0192,-0.176,-0.293,0.178
2024,6,14,32,0.263,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,33,-0.0527,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,34,-0.181,0.0,-0.526,-0.503,0.323,-0.429,-0.382,-0.269,-0.257,-0.0653,-0.173,-0.3,0.0645
2024,6,14,35,-0.142,0.0244,-0.242,-0.389,0.0676,-0.391,-0.263,-0.238,-0.236,-0.11,-0.131,-0.16,-0.0372
2024,6,14,36,-0.17,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,37,0.106,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,38,-0.135,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,39,0.0019,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,40,0.347,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,41,-0.303,-0.293,-0.41,-0.501,0.0562,-0.359,-0.368,-0.382,-0.383,-0.183,-0.279,-0.367,-0.00812
2024,6,14,42,-0.0537,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,43,-0.119,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,44,-0.0654,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,45,0.206,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,46,-0.05,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,47,-0.093,-0.269,-0.169,-0.249,-0.274,-0.318,-0.256,-0.148,-0.135,0.154,-0.102,-0.297,0.101
2024,6,14,48,0.636,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,49,0.459,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,50,0.263,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,51,-0.199,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,14,52,-0.045,-0.0928,-0.0222,-0.0452,-0.362,-0.156,-0.0349,-0.0594,-0.063,-0.13,-0.0621,-0.0598,0.11
2024,6,14,53,0.122,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,1,-0.355,-0.37,-0.55,-0.584,-0.136,-0.473,-0.174,-0.24,-0.248,-0.277,-0.415,-0.501,-0.206
2024,6,21,2,-0.188,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,3,-0.312,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,4,-0.279,.,.,.,.,.,.,-1.0,-1.0,.,.,.,.
2024,6,21,5,-0.297,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,6,-0.396,-0.528,-0.453,-0.588,-0.293,-0.364,-0.147,-0.253,-0.266,-0.31,-0.476,-0.59,-0.203
2024,6,21,7,-0.328,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,8,-0.208,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,9,-0.266,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,10,-0.279,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,11,-0.362,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,12,-0.498,-0.519,-0.61,-0.687,-0.151,-0.532,-0.396,-0.467,-0.474,-0.493,-0.527,-0.572,-0.178
2024,6,21,13,-0.341,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,14,-0.465,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,15,-0.267,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,16,-0.2,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,17,-0.363,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,18,-0.216,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,19,-0.253,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,20,-0.365,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,21,-0.729,-0.631,-0.683,-0.788,-0.493,-0.677,-0.644,-0.623,-0.621,-0.651,-0.698,-0.722,-0.574
2024,6,21,22,-0.264,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,23,-0.38,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,24,-0.221,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,25,-0.272,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,26,0.0723,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,27,-0.217,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,28,-0.338,0.0764,-0.373,-0.535,-0.294,-0.289,-0.316,-0.305,-0.304,-0.353,-0.372,-0.403,-0.129
2024,6,21,29,-0.352,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,30,-0.129,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,31,-0.224,-0.223,-0.318,-0.416,0.0834,-0.587,-0.225,-0.212,-0.211,-0.113,-0.243,-0.329,-0.0269
2024,6,21,32,0.0743,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,33,-0.131,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,34,-0.212,-0.125,-0.599,-0.404,0.141,-0.636,-0.327,-0.32,-0.319,-0.116,-0.191,-0.262,-0.0903
2024,6,21,35,-0.234,-0.0634,-0.239,-0.422,-0.204,-0.41,-0.368,-0.328,-0.323,-0.201,-0.22,-0.254,-0.0933
2024,6,21,36,-0.246,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,37,-0.0979,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,38,-0.266,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,39,-0.104,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,40,-0.00457,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,41,-0.421,-0.423,-0.448,-0.602,-0.178,-0.392,-0.355,-0.44,-0.447,-0.279,-0.421,-0.514,-0.233
2024,6,21,42,-0.202,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,43,-0.235,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,44,-0.235,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,45,0.239,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,46,-0.171,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,47,-0.113,-0.11,-0.366,-0.354,-0.0541,-0.55,-0.302,-0.288,-0.286,0.13,-0.0773,-0.251,0.142
2024,6,21,48,0.866,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,49,0.242,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,50,0.0905,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,51,-0.303,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,21,52,-0.166,-0.178,-0.213,-0.202,-0.407,-0.251,0.00804,-0.131,-0.151,-0.173,-0.2,-0.24,-0.0612
2024,6,21,53,0.0444,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,1,-0.315,-0.259,-0.47,-0.576,-0.00515,-0.39,-0.25,-0.238,-0.237,-0.184,-0.362,-0.447,-0.267
2024,6,28,2,-0.107,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,3,-0.288,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,4,-0.26,.,.,.,.,.,.,-1.0,-1.0,.,.,.,.
2024,6,28,5,-0.274,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,6,-0.409,-0.509,-0.437,-0.612,-0.185,-0.346,-0.358,-0.315,-0.31,-0.341,-0.479,-0.553,-0.385
2024,6,28,7,-0.327,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,8,-0.249,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,9,-0.236,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,10,-0.231,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,11,-0.352,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,12,-0.458,-0.379,-0.441,-0.678,-0.204,-0.479,-0.483,-0.475,-0.474,-0.422,-0.476,-0.509,-0.294
2024,6,28,13,-0.321,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,14,-0.468,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,15,-0.274,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,16,-0.232,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,17,-0.368,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,18,-0.169,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,19,-0.238,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,20,-0.384,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,21,-0.68,-0.529,-0.541,-0.742,-0.44,-0.595,-0.59,-0.619,-0.622,-0.596,-0.629,-0.657,-0.438
2024,6,28,22,-0.225,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,23,-0.341,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,24,-0.253,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,25,-0.235,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,26,0.0338,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,27,-0.219,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,28,-0.345,0.115,-0.37,-0.554,-0.283,-0.418,-0.467,-0.351,-0.337,-0.334,-0.36,-0.385,-0.216
2024,6,28,29,-0.251,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,30,-0.16,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,31,-0.253,-0.299,-0.182,-0.488,0.0506,-0.574,-0.262,-0.265,-0.265,-0.213,-0.265,-0.306,-0.13
2024,6,28,32,0.0372,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,33,-0.194,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,34,-0.153,-0.344,-0.59,-0.45,0.311,-0.52,-0.255,-0.194,-0.188,-0.0989,-0.172,-0.316,0.206
2024,6,28,35,-0.234,-0.0244,-0.312,-0.483,0.00683,-0.403,-0.436,-0.275,-0.257,-0.158,-0.252,-0.318,-0.127
2024,6,28,36,-0.267,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,37,-0.152,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,38,-0.304,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,39,-0.159,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,40,0.00731,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,41,-0.414,-0.396,-0.431,-0.605,-0.146,-0.549,-0.423,-0.437,-0.438,-0.318,-0.427,-0.499,-0.281
2024,6,28,42,-0.169,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,43,-0.162,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,44,-0.318,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,45,0.108,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,46,-0.174,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,47,-0.0922,-0.11,-0.257,-0.375,-0.00095,-0.194,0.0698,-0.15,-0.175,0.0171,-0.0979,-0.235,0.174
2024,6,28,48,0.323,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,49,0.295,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,50,0.106,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,51,-0.265,.,.,.,.,.,.,.,.,.,.,.,.
2024,6,28,52,-0.174,-0.358,-0.0794,-0.275,-0.433,-0.0972,-0.0992,-0.0951,-0.0945,-0.243,-0.234,-0.241,-0.175
2024,6,28,53,-0.00714,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,1,-0.414,-0.469,-0.536,-0.652,-0.168,-0.297,-0.121,-0.284,-0.302,-0.319,-0.48,-0.573,-0.297
2024,7,5,2,-0.385,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,3,-0.392,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,4,-0.353,.,.,.,.,.,.,1.0,1.0,.,.,.,.
2024,7,5,5,-0.38,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,6,-0.495,-0.591,-0.561,-0.681,-0.353,-0.324,-0.274,-0.376,-0.389,-0.447,-0.569,-0.646,-0.408
2024,7,5,7,-0.424,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,8,-0.329,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,9,-0.326,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,10,-0.313,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,11,-0.412,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,12,-0.584,-0.558,-0.658,-0.752,-0.37,-0.379,-0.34,-0.503,-0.521,-0.597,-0.622,-0.65,-0.419
2024,7,5,13,-0.449,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,14,-0.553,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,15,-0.392,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,16,-0.346,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,17,-0.476,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,18,-0.302,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,19,-0.391,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,20,-0.413,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,21,-0.75,-0.584,-0.7,-0.803,-0.549,-0.645,-0.63,-0.666,-0.67,-0.653,-0.717,-0.744,-0.603
2024,7,5,22,-0.2,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,23,-0.414,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,24,-0.186,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,25,-0.399,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,26,-0.216,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,27,-0.288,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,28,-0.489,-0.191,-0.561,-0.694,-0.495,-0.415,-0.357,-0.436,-0.446,-0.452,-0.523,-0.562,-0.413
2024,7,5,29,-0.376,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,30,-0.311,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,31,-0.404,-0.52,-0.394,-0.605,-0.208,-0.327,-0.158,-0.38,-0.404,-0.306,-0.435,-0.521,-0.218
2024,7,5,32,-0.00441,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,33,-0.264,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,34,-0.144,-0.458,-0.444,-0.268,0.0572,-0.255,0.0909,-0.244,-0.277,-0.102,-0.116,-0.243,0.335
2024,7,5,35,-0.318,-0.19,-0.411,-0.584,-0.242,-0.228,-0.474,-0.356,-0.343,-0.281,-0.335,-0.383,-0.22
2024,7,5,36,-0.438,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,37,-0.023,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,38,-0.4,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,39,-0.336,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,40,-0.182,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,41,-0.521,-0.487,-0.639,-0.681,-0.364,-0.172,-0.375,-0.5,-0.511,-0.447,-0.548,-0.617,-0.398
2024,7,5,42,-0.316,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,43,-0.332,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,44,-0.324,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,45,0.0681,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,46,-0.311,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,47,-0.189,-0.229,-0.191,-0.392,-0.252,-0.0233,-0.093,-0.183,-0.194,-0.184,-0.217,-0.286,-0.0283
2024,7,5,48,0.226,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,49,0.079,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,50,-0.11,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,51,-0.311,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,5,52,-0.274,-0.279,-0.365,-0.39,-0.527,0.0569,-0.249,-0.19,-0.181,-0.304,-0.329,-0.394,-0.0441
2024,7,5,53,-0.197,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,1,-0.338,-0.406,-0.52,-0.563,-0.0897,-0.44,-0.314,-0.266,-0.261,-0.207,-0.382,-0.483,-0.185
2024,7,12,2,-0.246,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,3,-0.338,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,4,-0.485,.,.,.,.,.,.,-1.0,-1.0,.,.,.,.
2024,7,12,5,-0.336,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,6,-0.356,-0.47,-0.368,-0.578,-0.193,-0.366,-0.207,-0.258,-0.264,-0.285,-0.427,-0.514,-0.261
2024,7,12,7,-0.351,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,8,-0.315,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,9,-0.287,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,10,-0.291,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,11,-0.331,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,12,-0.443,-0.235,-0.543,-0.655,-0.0998,-0.465,-0.509,-0.465,-0.461,-0.444,-0.459,-0.495,-0.137
2024,7,12,13,-0.376,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,14,-0.473,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,15,-0.316,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,16,-0.253,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,17,-0.348,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,18,-0.244,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,19,-0.304,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,20,-0.343,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,21,-0.696,-0.598,-0.606,-0.752,-0.376,-0.563,-0.61,-0.614,-0.615,-0.596,-0.647,-0.681,-0.438
2024,7,12,22,-0.305,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,23,-0.347,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,24,-0.19,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,25,-0.221,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,26,-0.0742,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,27,-0.286,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,28,-0.349,-0.014,-0.43,-0.546,-0.252,-0.489,-0.309,-0.317,-0.318,-0.395,-0.375,-0.389,-0.17
2024,7,12,29,-0.319,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,30,-0.198,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,31,-0.217,-0.258,-0.326,-0.454,0.206,-0.493,-0.234,-0.259,-0.262,-0.067,-0.199,-0.275,-0.0709
2024,7,12,32,0.016,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,33,-0.206,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,34,-0.229,-0.302,-0.462,-0.457,0.345,-0.627,-0.545,-0.353,-0.334,-0.253,-0.202,-0.307,0.316
2024,7,12,35,-0.259,-0.0293,-0.368,-0.434,0.0311,-0.421,-0.406,-0.328,-0.319,-0.187,-0.258,-0.316,-0.127
2024,7,12,36,-0.318,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,37,0.0216,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,38,-0.242,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,39,-0.156,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,40,-0.0448,.,.,.,.,.,.,.,.,.,.,.,.
2024,7,12,41,-0.345,-0.485,-0.493,-0.509,0.0148,-0.377,-0.47,-0.446,-0.444,-0.25,-0.326,-0.413,-0.0189
2024,7,12,42,-0.258,.,.,.,.,.,.,.,.,.,.,.,.
