year,month,day,statefips,new_case_count,new_death_count,case_count,death_count,vaccine_count,fullvaccine_count,new_vaccine_count,new_fullvaccine_count,new_test_count,test_count,new_case_rate,case_rate,new_death_rate,death_rate,new_test_rate,test_rate,new_vaccine_rate,vaccine_rate,new_fullvaccine_rate,fullvaccine_rate
2021,4,26,46,127,1,121776,1957,391407,309054,1435,4484,1554,751600,14.4,13765,.113,221,176,84959,.162,44.2,.507,34.9
2021,4,26,47,999,10,825637,12035,2296223,1586811,14532,25925,14205,7552565,14.6,12090,.144,176,208,110593,.213,33.6,.38,23.2
2021,4,26,48,3272,51,2865442,50012,10796687,7332085,78751,110054,50936,22623600,11.3,9882,.175,172,176,78023,.272,37.2,.38,25.3
2021,4,26,49,389,2,394693,2179,1218503,705703,7904,8892,6301,3244110,12.1,12311,.0758,68,197,101190,.247,38,.277,22
2021,4,26,50,72,0,22395,243,328621,222382,4243,3573,7619,1522380,11.6,3589,.0458,39,1221,243975,.68,52.7,.573,35.6
2021,4,26,51,1117,16,651960,10665,3895692,2626636,39295,46458,17232,6912288,13.1,7638,.186,125,202,80983,.46,45.6,.544,30.8
2021,4,26,53,1498,8,394931,5474,3395402,2329920,40530,33817,20820,6382709,19.7,5186,.111,71.9,273,83819,.532,44.6,.444,30.6
2021,4,26,54,361,5,150636,2810,632384,519432,1870,6058,9029,2685238,20.1,8405,.287,157,504,149834,.104,35.3,.338,29
2021,4,26,55,712,7,655314,7452,2610847,1948128,17381,33311,21843,8123006,12.2,11255,.128,128,375,139512,.299,44.8,.572,33.5
2021,4,26,56,63,0,57642,705,194530,155469,1145,2231,908,715450,10.9,9960,.0494,122,157,123618,.198,33.6,.386,26.9
2021,4,27,1,393,8,525711,10840,1558652,1079815,9176,16223,3217,2482547,8.02,10722,.163,221,65.6,50631,.187,31.8,.331,22
2021,4,27,2,166,2,66591,321,301212,249547,1327,1834,6663,2055741,22.7,9103,.234,43.9,911,281014,.181,41.2,.251,34.1
2021,4,27,4,716,12,858010,17247,2911060,2028087,21840,29421,20996,9051336,9.84,11788,.163,237,288,124353,.3,40,.404,27.9
2021,4,27,5,184,3,334551,5716,1055239,732746,5626,10545,3407,2950006,6.1,11086,.0899,189,113,97753,.186,35,.349,24.3
2021,4,27,6,1907,56,3731039,61394,18786817,11476524,195748,188670,201172,58872532,4.83,9443,.142,155,509,148998,.495,47.5,.477,29
2021,4,27,8,1756,8,502735,6377,2619556,1767903,21900,33155,29464,7653947,30.5,8730,.139,111,512,132910,.38,45.5,.576,30.7
2021,4,27,9,743,7,335043,8049,1907736,1306500,18758,20986,25086,7895164,20.8,9397,.188,226,704,221445,.526,53.5,.589,36.6
2021,4,27,10,271,2,102866,1612,443905,297377,4654,5869,5132,1693589,27.8,10564,.205,165,527,173922,.478,45.6,.603,30.5
2021,4,27,11,86,0,47216,1099,326687,199548,4154,4144,6521,1484412,12.2,6690,.0607,156,924,210331,.589,46.3,.587,28.3
2021,4,27,12,5512,61,2201972,34799,8755697,5946271,71528,98720,61441,22317216,25.7,10252,.283,162,286,103909,.333,40.8,.46,27.7
2021,4,27,13,1313,32,1068001,19326,3639372,2421923,22015,45816,18265,8207173,12.4,10059,.299,182,172,77299,.207,34.3,.432,22.8
2021,4,27,15,83,1,32167,474,721016,483260,8971,6152,5549,1404649,5.85,2272,.0504,33.5,392,99207,.634,50.9,.434,34.1
2021,4,27,16,218,3,186402,2034,597725,465169,2966,6358,1034,701495,12.2,10431,.16,114,57.9,39254,.166,33.4,.356,26
2021,4,27,17,2725,26,1321877,24105,5747399,3685636,52701,58595,77470,22174380,21.5,10432,.209,190,611,174990,.416,45.4,.462,29.1
2021,4,27,18,980,8,716984,13268,2373803,1710566,16724,22603,28328,9608828,14.6,10650,.125,197,421,142729,.248,35.3,.336,25.4
2021,4,27,19,393,5,362570,5917,1367822,1017291,9428,15216,1695,1417554,12.4,11492,.163,188,53.7,44929,.299,43.4,.482,32.2
2021,4,27,20,218,2,309541,5007,1223021,879588,6525,13898,1908,1362147,7.48,10625,.0588,172,65.5,46756,.224,42,.477,30.2
2021,4,27,21,527,20,443814,6536,1807447,1369640,9367,17157,15485,4582898,11.8,9934,.451,146,347,102579,.21,40.5,.384,30.7
2021,4,27,22,453,7,455617,10335,1486493,1208193,5807,15102,16762,6393179,9.75,9801,.141,222,361,137523,.125,32,.325,26
2021,4,27,23,352,1,59485,772,713103,503312,6397,7395,9606,2013439,26.2,4425,.106,57.4,715,149786,.476,53,.55,37.4
2021,4,27,24,987,14,442165,8647,2848195,1957062,30553,32773,31128,9503727,16.3,7314,.227,143,515,157199,.505,47.1,.542,32.4
2021,4,27,25,1353,12,681114,17538,3726523,2374818,46759,42120,77931,20865074,19.6,9882,.17,254,1131,302721,.678,54.1,.611,34.5
2021,4,27,26,4851,68,907998,18345,4155224,3015497,37540,53236,51698,12604509,48.6,9092,.682,184,518,126211,.376,41.6,.533,30.2
2021,4,27,27,1667,9,566127,7147,2580663,1843034,24044,26668,28050,8367061,29.6,10038,.152,127,497,148362,.426,45.8,.473,32.7
2021,4,27,28,225,4,310450,7175,911491,685690,4751,7016,2073,1875294,7.56,10431,.13,241,69.7,63011,.16,30.6,.236,23
2021,4,27,29,630,9,596901,9180,2274732,1607386,21694,24555,12479,5218636,10.3,9726,.151,150,203,85030,.353,37.1,.4,26.2
2021,4,27,30,130,2,108056,1561,427992,327287,2280,3849,3334,1288987,12.2,10110,.187,146,312,120604,.213,40,.36,30.6
2021,4,27,31,283,2,218419,2355,823722,603909,3779,8257,7695,2798821,14.6,11291,.111,122,398,144686,.195,42.6,.427,31.2
2021,4,27,32,396,10,312902,5419,1196360,820830,8601,9382,6623,3139476,12.9,10159,.311,176,215,101926,.279,38.8,.305,26.6
2021,4,27,33,307,3,93434,1282,811776,401091,2219,1454,6462,1819625,22.6,6872,.242,94.3,475,133824,.163,59.7,.107,29.5
2021,4,27,34,1019,36,992190,25353,4473776,3050496,44614,48490,48384,13307173,11.5,11171,.409,285,545,149819,.502,50.4,.546,34.3
2021,4,27,35,198,4,196326,4028,1051555,749802,5847,9136,9040,3212043,9.43,9363,.198,192,431,153186,.279,50.1,.436,35.8
2021,4,27,36,4137,58,2024409,51411,8989922,6330749,73428,88058,195347,50084268,21.3,10406,.297,264,1004,257456,.377,46.2,.453,32.5
2021,4,27,37,1850,22,958651,12556,4057006,2913705,29122,39931,29976,11171932,17.6,9140,.206,120,286,106520,.278,38.7,.381,27.8
2021,4,27,38,137,1,106644,1516,295888,243992,881,2433,1854,1510016,17.9,13994,.075,199,243,198149,.116,38.8,.319,32
2021,4,27,39,1522,22,1063018,19106,4643330,3601998,27441,63491,98483,12137435,13,9094,.189,163,843,103836,.235,39.7,.543,30.8
2021,4,27,40,238,3,446647,6716,1508513,1138340,5207,12325,6484,3967693,6.02,11288,.0686,170,164,100271,.132,38.1,.311,28.8
2021,4,27,41,839,4,179779,2494,1811978,1228652,20234,21197,19994,4582001,19.9,4262,.0915,59.1,474,108636,.48,43,.503,29.1
2021,4,27,42,3621,43,1134994,26006,6151465,3903690,76124,68040,45543,12763425,28.3,8866,.334,203,356,99699,.595,48.1,.531,30.5
2021,4,27,44,266,1,146404,2661,546687,370331,7685,4058,15124,3916765,25.1,13820,.135,251,1428,369729,.725,51.6,.383,35
2021,4,27,45,764,11,573932,9410,1854582,1355898,9421,18652,15459,6039382,14.8,11147,.222,183,300,117299,.183,36,.362,26.3
2021,4,27,46,124,1,121900,1958,391687,309655,1423,4481,1330,752931,14,13779,.129,221,150,85110,.161,44.3,.507,35
2021,4,27,47,1042,9,826679,12044,2302554,1592705,14376,25877,14256,7566821,15.3,12105,.136,176,209,110801,.211,33.7,.379,23.3
2021,4,27,48,3135,52,2868577,50065,10849586,7404324,78162,110448,51623,22675222,10.8,9893,.181,173,178,78202,.27,37.4,.381,25.5
2021,4,27,49,390,2,395083,2181,1234547,722108,10185,11230,6169,3250280,12.2,12323,.0535,68,192,101382,.318,38.5,.35,22.5
2021,4,27,50,80,0,22475,244,332511,224807,4335,3064,8111,1530490,12.9,3602,.0687,39.1,1300,245275,.695,53.3,.491,36
2021,4,27,51,1101,14,653061,10679,3921634,2657944,37639,46898,17585,6929872,12.9,7651,.166,125,206,81189,.441,45.9,.549,31.1
2021,4,27,53,1424,8,396356,5483,3417581,2346508,40188,34327,20781,6403490,18.7,5205,.111,72,273,84092,.528,44.9,.451,30.8
2021,4,27,54,341,0,150977,2792,633533,521809,1880,5752,8510,2693748,19,8424,-1.01,156,475,150308,.105,35.4,.321,29.1
2021,4,27,55,713,10,656028,7462,2615301,1955380,17252,32708,21652,8144659,12.3,11267,.164,128,372,139884,.296,44.9,.562,33.6
2021,4,27,56,61,0,57703,705,194585,155503,681,1529,1393,716843,10.5,9970,.0494,122,241,123859,.118,33.6,.264,26.9
2021,4,28,1,388,10,526099,10850,1568315,1098820,8743,15920,3238,2485784,7.91,10730,.21,221,66,50697,.178,32,.325,22.4
2021,4,28,2,164,2,66755,323,301770,250694,1063,1554,0,2054543,22.4,9125,.234,44.2,-164,280850,.145,41.3,.212,34.3
2021,4,28,4,710,12,858720,17259,2926506,2052084,20910,28644,20824,9072160,9.75,11798,.163,237,286,124640,.287,40.2,.394,28.2
2021,4,28,5,175,3,334726,5719,1060712,743022,5196,10313,3475,2953481,5.81,11092,.0852,190,115,97869,.172,35.1,.342,24.6
2021,4,28,6,1879,53,3732918,61447,18913274,11618186,190418,185687,202728,59075260,4.76,9448,.134,156,513,149511,.482,47.9,.47,29.4
2021,4,28,8,1662,8,504397,6385,2639720,1792395,21209,32946,27967,7681913,28.9,8759,.134,111,486,133396,.368,45.8,.572,31.1
2021,4,28,9,709,8,335752,8056,1923029,1327319,18443,21387,24326,7919490,19.9,9417,.212,226,682,222128,.517,53.9,.6,37.2
2021,4,28,10,264,3,103131,1614,447134,304057,4235,6007,5298,1698887,27.2,10591,.279,166,544,174466,.435,45.9,.617,31.2
2021,4,28,11,85,1,47301,1100,330670,202688,4115,4081,6490,1490902,12,6702,.142,156,920,211251,.583,46.9,.578,28.7
2021,4,28,12,5456,59,2207428,34858,8819692,6033594,69839,98634,61572,22378790,25.4,10278,.275,162,287,104195,.325,41.1,.459,28.1
2021,4,28,13,1330,37,1069331,19363,3661495,2470926,21383,46403,18891,8226064,12.5,10071,.351,182,178,77477,.201,34.5,.437,23.3
2021,4,28,15,83,1,32250,475,729041,490217,8904,6415,5682,1410331,5.85,2278,.0807,33.6,401,99609,.629,51.5,.453,34.6
2021,4,28,16,213,3,186615,2036,600385,470312,2839,6309,1027,702522,11.9,10443,.144,114,57.5,39312,.159,33.6,.353,26.3
2021,4,28,17,2706,28,1324582,24132,5788236,3728480,53415,57689,78408,22252788,21.4,10453,.218,190,619,175608,.422,45.7,.455,29.4
2021,4,28,18,995,9,717980,13277,2389840,1735367,16693,23216,27866,9636695,14.8,10665,.136,197,414,143143,.248,35.5,.345,25.8
2021,4,28,19,373,5,362943,5922,1372631,1025468,8992,14998,1658,1419212,11.8,11503,.145,188,52.6,44982,.285,43.5,.475,32.5
2021,4,28,20,226,3,309767,5010,1228189,890014,6235,13657,1871,1364019,7.75,10633,.0932,172,64.2,46820,.214,42.2,.469,30.5
2021,4,28,21,528,19,444342,6555,1814329,1383438,8984,17235,10997,4593895,11.8,9946,.425,147,246,102825,.201,40.6,.386,31
2021,4,28,22,421,7,456038,10342,1491946,1221651,5790,14573,14144,6407323,9.06,9810,.157,222,304,137828,.125,32.1,.313,26.3
2021,4,28,23,318,1,59803,773,719284,510245,6817,7858,9776,2023216,23.7,4449,.106,57.5,727,150513,.507,53.5,.585,38
2021,4,28,24,958,15,443123,8662,2874422,1987755,29783,31505,31280,9535007,15.8,7330,.246,143,517,157716,.493,47.5,.521,32.9
2021,4,28,25,1355,11,682469,17549,3770163,2418822,46620,43235,81554,20946628,19.7,9902,.166,255,1183,303905,.676,54.7,.627,35.1
2021,4,28,26,4703,67,912701,18412,4187013,3072860,36700,53053,44337,12648846,47.1,9139,.672,184,444,126655,.367,41.9,.531,30.8
2021,4,28,27,1654,10,567780,7157,2600299,1866380,23959,27366,27789,8394851,29.3,10068,.175,127,493,148855,.425,46.1,.485,33.1
2021,4,28,28,239,4,310689,7180,914846,691913,4489,6716,2080,1877374,8.04,10439,.144,241,69.9,63081,.151,30.7,.226,23.2
2021,4,28,29,655,10,597556,9190,2283985,1629572,20378,24110,9692,5228328,10.7,9736,.161,150,158,85188,.332,37.2,.393,26.6
2021,4,28,30,135,1,108191,1563,429556,331209,2166,4016,3275,1292262,12.7,10123,.134,146,306,120910,.203,40.2,.376,31
2021,4,28,31,249,2,218668,2357,829507,616624,4124,9105,7552,2806373,12.9,11304,.096,122,390,145077,.213,42.9,.471,31.9
2021,4,28,32,389,9,313291,5427,1201880,828359,8474,9180,6717,3146194,12.6,10171,.278,176,218,102144,.275,39,.298,26.9
2021,4,28,33,287,3,93721,1285,813444,402306,2084,1191,6565,1826190,21.1,6893,.242,94.5,483,134307,.153,59.8,.0876,29.6
2021,4,28,34,824,35,993014,25387,4508353,3099737,42727,48566,22403,13329577,9.28,11180,.391,286,252,150071,.481,50.8,.547,34.9
2021,4,28,35,205,4,196531,4032,1055793,755789,5821,8876,9417,3221460,9.78,9373,.211,192,449,153635,.278,50.4,.423,36
2021,4,28,36,3957,54,2028366,51465,9065115,6435452,73215,92208,191222,50275488,20.3,10427,.279,265,983,258438,.376,46.6,.474,33.1
2021,4,28,37,1849,20,960500,12576,4062728,2923242,26515,35243,28418,11200350,17.6,9158,.193,120,271,106791,.253,38.7,.336,27.9
2021,4,28,38,134,0,106778,1517,296538,244760,886,2244,1922,1511938,17.5,14012,.0375,199,252,198401,.116,38.9,.294,32.1
2021,4,28,39,1513,22,1064531,19128,4664034,3644587,26400,61252,101320,12238755,12.9,9107,.189,164,867,104702,.226,39.9,.524,31.2
2021,4,28,40,240,10,446887,6726,1513189,1150151,4963,12299,6311,3974004,6.06,11294,.26,170,159,100430,.125,38.2,.311,29.1
2021,4,28,41,832,3,180611,2497,1827620,1242716,20262,21506,17766,4599767,19.7,4282,.0779,59.2,421,109058,.48,43.3,.51,29.5
2021,4,28,42,3478,43,1138473,26049,6204777,3956547,69170,64361,44628,12808052,27.2,8893,.334,203,349,100047,.54,48.5,.503,30.9
2021,4,28,44,279,1,146683,2662,549164,374665,7601,4205,15390,3932155,26.4,13846,.135,251,1453,371182,.718,51.8,.397,35.4
2021,4,28,45,753,15,574685,9425,1860517,1369231,9142,18698,15288,6054670,14.6,11162,.297,183,297,117596,.178,36.1,.363,26.6
2021,4,28,46,126,1,122026,1959,392554,312997,1381,4553,1531,754462,14.2,13794,.129,221,173,85283,.156,44.4,.515,35.4
2021,4,28,47,1019,8,827699,12052,2314380,1615795,13734,25047,14147,7580969,14.9,12120,.121,176,207,111009,.201,33.9,.367,23.7
2021,4,28,48,3145,51,2871722,50116,10915947,7512024,75278,111035,56949,22732172,10.8,9904,.176,173,196,78398,.26,37.6,.383,25.9
2021,4,28,49,380,2,395463,2183,1243921,737028,9938,12284,6221,3256501,11.9,12335,.0579,68.1,194,101577,.31,38.8,.383,23
2021,4,28,50,69,0,22544,244,335642,226800,4341,3157,6855,1537345,11.1,3613,.0687,39.1,1099,246374,.696,53.8,.506,36.3
2021,4,28,51,1079,14,654140,10693,3945339,2690087,36654,46410,17842,6947715,12.6,7664,.161,125,209,81398,.429,46.2,.544,31.5
2021,4,28,53,1434,8,397789,5491,3447001,2371675,38998,34475,20129,6423619,18.8,5224,.105,72.1,264,84356,.512,45.3,.453,31.1
2021,4,28,54,345,0,151322,2774,635460,525298,1745,5523,8983,2702731,19.2,8444,-1.01,155,501,150810,.0974,35.5,.308,29.3
2021,4,28,55,722,15,656750,7477,2624085,1977896,16998,32701,21843,8166501,12.4,11280,.255,128,375,140259,.292,45.1,.562,34
2021,4,28,56,69,0,57772,706,194680,155665,679,1536,1402,718245,11.9,9982,.0494,122,242,124101,.117,33.6,.265,26.9
2021,4,29,1,352,9,526451,10859,1579093,1121348,8595,15848,3145,2488929,7.18,10737,.184,221,64.1,50761,.175,32.2,.323,22.9
2021,4,29,2,155,2,66910,325,304657,255008,1107,1791,6643,2061186,21.2,9146,.234,44.4,908,281758,.151,41.6,.245,34.9
2021,4,29,4,743,12,859463,17271,2943500,2078095,19737,27837,19406,9091566,10.2,11808,.165,237,267,124906,.271,40.4,.382,28.6
2021,4,29,5,187,3,334913,5722,1067532,754913,4914,10159,3496,2956976,6.19,11098,.114,190,116,97984,.163,35.4,.337,25
2021,4,29,6,1711,51,3734629,61499,19054735,11796688,182482,186166,191152,59266412,4.33,9452,.13,156,484,149995,.462,48.2,.471,29.9
2021,4,29,8,1772,9,506168,6394,2658086,1824323,19977,32597,26726,7708639,30.8,8790,.154,111,464,133860,.347,46.2,.566,31.7
2021,4,29,9,674,6,336426,8063,1937627,1350870,17501,21527,23909,7943400,18.9,9436,.18,226,671,222798,.491,54.3,.604,37.9
2021,4,29,10,253,3,103384,1617,450711,309366,3952,5820,4631,1703518,26,10617,.293,166,476,174942,.406,46.3,.598,31.8
2021,4,29,11,82,1,47383,1101,334206,206340,4084,4036,7150,1498052,11.6,6714,.142,156,1013,212264,.579,47.4,.572,29.2
2021,4,29,12,5311,55,2212738,34914,8879732,6136199,66223,96841,60612,22439402,24.7,10302,.258,163,282,104478,.308,41.3,.451,28.6
2021,4,29,13,1297,39,1070628,19402,3684661,2527545,20907,46372,18793,8244857,12.2,10084,.369,183,177,77654,.197,34.7,.437,23.8
2021,4,29,15,86,1,32336,476,737226,496734,8736,6403,5645,1415976,6.08,2284,.0706,33.6,399,100007,.617,52.1,.452,35.1
2021,4,29,16,214,3,186829,2039,602930,475681,2777,6088,1019,703541,12,10454,.152,114,57,39369,.155,33.7,.341,26.6
2021,4,29,17,2723,28,1327305,24160,5836316,3790076,49999,55161,78511,22331298,21.5,10474,.221,191,620,176228,.395,46.1,.435,29.9
2021,4,29,18,1024,10,719004,13287,2406345,1767251,16102,24057,27977,9664672,15.2,10680,.153,197,416,143558,.239,35.7,.357,26.3
2021,4,29,19,369,4,363312,5926,1383035,1046172,8916,15702,1714,1420926,11.7,11515,.122,188,54.3,45036,.283,43.8,.498,33.2
2021,4,29,20,226,3,309993,5013,1233392,902408,5292,12614,1871,1365890,7.75,10641,.0932,172,64.2,46884,.182,42.3,.433,31
2021,4,29,21,551,17,444892,6572,1822975,1400209,8465,16513,11030,4604924,12.3,9958,.377,147,247,103072,.189,40.8,.37,31.3
2021,4,29,22,414,7,456452,10349,1497817,1237218,5684,13932,14779,6422101,8.9,9819,.16,223,318,138146,.122,32.2,.3,26.6
2021,4,29,23,297,2,60100,775,727268,517435,6477,7540,9124,2032340,22.1,4471,.138,57.6,679,151192,.482,54.1,.561,38.5
2021,4,29,24,924,13,444047,8675,2903198,2023126,28569,31086,31628,9566635,15.3,7345,.22,143,523,158239,.473,48,.514,33.5
2021,4,29,25,1322,11,683791,17560,3814116,2461918,45181,43568,80444,21027072,19.2,9921,.164,255,1167,305072,.656,55.3,.632,35.7
2021,4,29,26,4516,67,917217,18479,4218933,3118484,34468,50375,42998,12691844,45.2,9184,.667,185,431,127085,.345,42.2,.504,31.2
2021,4,29,27,1648,13,569428,7170,2621229,1890871,23389,27072,28071,8422921,29.2,10097,.225,127,498,149352,.415,46.5,.48,33.5
2021,4,29,28,217,3,310906,7183,915125,692450,3247,5712,2063,1879437,7.28,10447,.106,241,69.3,63150,.109,30.7,.192,23.3
2021,4,29,29,652,10,598208,9200,2298354,1655078,19319,23663,8726,5237054,10.6,9747,.158,150,142,85330,.315,37.4,.386,27
2021,4,29,30,134,2,108326,1564,432256,337360,2014,4337,3199,1295460,12.6,10135,.174,146,299,121209,.188,40.4,.406,31.6
2021,4,29,31,236,2,218904,2360,833322,626278,3484,8356,7623,2813996,12.2,11316,.118,122,394,145471,.18,43.1,.432,32.4
2021,4,29,32,379,8,313670,5436,1210441,841808,8297,9376,6485,3152679,12.3,10184,.274,176,211,102355,.269,39.3,.304,27.3
2021,4,29,33,252,4,93973,1289,815590,403679,2124,1121,6467,1832658,18.5,6911,.284,94.8,476,134783,.156,60,.0824,29.7
2021,4,29,34,684,35,993698,25423,4545175,3150175,41375,48427,48138,13377715,7.7,11188,.397,286,542,150613,.466,51.2,.545,35.5
2021,4,29,35,208,5,196739,4037,1061291,764785,5475,8596,9310,3230770,9.93,9383,.238,193,444,154079,.261,50.6,.41,36.5
2021,4,29,36,3755,54,2032121,51519,9170858,6579272,76363,100703,188885,50464376,19.3,10446,.278,265,971,259409,.393,47.1,.518,33.8
2021,4,29,37,1793,18,962293,12594,4083191,2961996,25577,33325,28426,11228776,17.1,9175,.169,120,271,107062,.244,38.9,.318,28.2
2021,4,29,38,130,1,106908,1518,297564,247082,911,2227,1779,1513717,17.1,14029,.131,199,234,198634,.12,39,.292,32.4
2021,4,29,39,1522,22,1066052,19150,4684613,3694410,25083,59024,32505,12271260,13,9120,.189,164,278,104980,.215,40.1,.505,31.6
2021,4,29,40,241,10,447128,6737,1518260,1162129,4837,12012,6348,3980353,6.08,11300,.26,170,160,100591,.122,38.4,.304,29.4
2021,4,29,41,817,3,181428,2500,1848204,1264674,23097,24438,15694,4615461,19.4,4302,.0779,59.3,372,109430,.548,43.8,.579,30
2021,4,29,42,3377,43,1141850,26092,6267560,4027307,67332,65794,44060,12852112,26.4,8919,.334,204,344,100392,.526,49,.514,31.5
2021,4,29,44,267,1,146950,2663,551411,378325,6843,4234,15067,3947222,25.2,13872,.121,251,1422,372604,.646,52.1,.4,35.7
2021,4,29,45,757,15,575442,9440,1868700,1386994,10147,21069,15375,6070045,14.7,11176,.297,183,299,117894,.197,36.3,.409,26.9
2021,4,29,46,126,1,122151,1960,393573,318790,1326,4607,1146,755608,14.2,13808,.0969,222,130,85412,.15,44.5,.521,36
2021,4,29,47,947,8,828646,12060,2327527,1644492,12862,24311,14239,7595208,13.9,12134,.117,177,209,111217,.188,34.1,.356,24.1
2021,4,29,48,3128,51,2874850,50166,10999257,7654594,74598,110242,66267,22798438,10.8,9915,.175,173,229,78626,.257,37.9,.38,26.4
2021,4,29,49,379,3,395842,2185,1254474,749497,9060,11558,6053,3262554,11.8,12347,.0847,68.2,189,101765,.283,39.1,.361,23.4
2021,4,29,50,71,0,22616,245,340072,229298,4515,3085,7685,1545030,11.4,3624,.0687,39.2,1232,247605,.724,54.5,.494,36.7
2021,4,29,51,1051,14,655191,10707,3979508,2739248,35570,45877,17342,6965057,12.3,7676,.164,125,203,81601,.417,46.6,.537,32.1
2021,4,29,53,1439,9,399229,5500,3487638,2409840,39082,35138,19763,6443382,18.9,5243,.118,72.2,260,84616,.513,45.8,.461,31.6
2021,4,29,54,349,0,151671,2754,637946,534200,1762,5642,8970,2711701,19.5,8463,-1.07,154,501,151310,.0983,35.6,.315,29.8
2021,4,29,55,733,15,657483,7492,2636880,2011920,16136,31676,21448,8187949,12.6,11292,.255,129,368,140628,.277,45.3,.544,34.6
2021,4,29,56,65,0,57837,706,195885,158672,658,1520,1218,719463,11.3,9993,.0494,122,210,124311,.114,33.8,.263,27.4
2021,4,30,1,349,8,526800,10867,1589518,1143488,8254,15642,3282,2492211,7.12,10744,.163,222,66.9,50828,.168,32.4,.319,23.3
2021,4,30,2,154,2,67065,327,305395,256564,1050,1691,6716,2067902,21.1,9168,.234,44.6,918,282676,.143,41.7,.231,35.1
2021,4,30,4,736,12,860199,17283,2960823,2106896,18335,26936,19158,9110724,10.1,11818,.169,237,263,125169,.252,40.7,.37,28.9
2021,4,30,5,181,3,335094,5726,1071773,765888,4554,9593,3484,2960461,6,11104,.109,190,115,98100,.151,35.5,.318,25.4
2021,4,30,6,1721,52,3736351,61551,19178415,11945441,175943,182622,195896,59462308,4.36,9456,.132,156,496,150491,.445,48.5,.462,30.2
2021,4,30,8,1750,9,507918,6403,2677574,1856500,19452,31363,25353,7733992,30.4,8820,.159,111,440,134300,.338,46.5,.545,32.2
2021,4,30,9,638,7,337064,8070,1952869,1372774,16700,21375,23932,7967332,17.9,9454,.2,226,671,223470,.468,54.8,.6,38.5
2021,4,30,10,259,2,103643,1619,454621,316204,3705,5806,3917,1707435,26.6,10644,.235,166,402,175344,.381,46.7,.596,32.5
2021,4,30,11,79,1,47462,1102,337803,210078,3893,3924,7186,1505238,11.3,6725,.121,156,1018,213282,.552,47.9,.556,29.8
2021,4,30,12,5288,57,2218026,34971,8939454,6224705,63313,92251,62126,22501528,24.6,10327,.267,163,289,104767,.295,41.6,.43,29
2021,4,30,13,1245,38,1071873,19440,3709017,2591190,20451,46750,18562,8263419,11.7,10095,.357,183,175,77829,.193,34.9,.44,24.4
2021,4,30,15,93,1,32430,477,745506,504812,8769,6756,5663,1421640,6.59,2290,.0605,33.7,400,100407,.619,52.7,.477,35.7
2021,4,30,16,204,2,187033,2041,605950,482267,2598,5843,984,704525,11.4,10466,.12,114,55.1,39424,.145,33.9,.327,27
2021,4,30,17,2677,30,1329983,24190,5883255,3855677,47347,54374,78978,22410276,21.1,10496,.234,191,623,176851,.374,46.4,.429,30.4
2021,4,30,18,1083,11,720087,13298,2423986,1804874,15690,24982,28473,9693145,16.1,10696,.161,198,423,143981,.233,36,.371,26.8
2021,4,30,19,358,6,363670,5932,1389825,1066664,8195,15835,1643,1422569,11.4,11527,.195,188,52.1,45088,.26,44.1,.502,33.8
2021,4,30,20,238,2,310231,5015,1238463,916534,4616,11805,1813,1367704,8.18,10649,.0785,172,62.2,46947,.158,42.5,.405,31.5
2021,4,30,21,567,15,445459,6586,1834755,1420964,8326,15312,7682,4612606,12.7,9971,.329,147,172,103244,.186,41.1,.343,31.8
2021,4,30,22,434,7,456886,10356,1498488,1237494,4700,10869,14286,6436387,9.34,9828,.141,223,307,138453,.101,32.2,.234,26.6
2021,4,30,23,282,2,60382,777,734290,528743,6362,7414,9874,2042214,21,4492,.138,57.8,735,151926,.473,54.6,.552,39.3
2021,4,30,24,893,16,444940,8691,2933421,2065479,27665,31215,31180,9597815,14.8,7360,.262,144,516,158755,.458,48.5,.516,34.2
2021,4,30,25,1281,12,685072,17572,3858300,2506657,44190,43535,79315,21106388,18.6,9939,.17,255,1151,306222,.641,56,.632,36.4
2021,4,30,26,4261,67,921477,18546,4253463,3180171,32071,50015,42177,12734021,42.7,9227,.674,186,422,127508,.321,42.6,.501,31.8
2021,4,30,27,1606,14,571034,7183,2646741,1926862,23028,26783,27387,8450309,28.5,10125,.241,127,486,149838,.408,46.9,.475,34.2
2021,4,30,28,222,3,311127,7186,925448,707684,3931,6460,2060,1881497,7.44,10454,.115,241,69.2,63219,.132,31.1,.217,23.8
2021,4,30,29,624,10,598832,9210,2310678,1680768,18298,22991,8469,5245522,10.2,9757,.165,150,138,85468,.298,37.6,.375,27.4
2021,4,30,30,135,2,108460,1566,435149,342212,1920,4321,3126,1298587,12.6,10148,.174,147,292,121502,.18,40.7,.404,32
2021,4,30,31,233,2,219137,2361,833481,626635,3128,7496,7310,2821306,12,11328,.0812,122,378,145849,.162,43.1,.387,32.4
2021,4,30,32,371,6,314041,5442,1219581,857021,8215,10029,6624,3159303,12,10196,.195,177,215,102570,.267,39.6,.326,27.8
2021,4,30,33,236,3,94210,1292,818454,404833,2313,1016,6365,1839022,17.4,6929,.231,95,468,135251,.17,60.2,.0748,29.8
2021,4,30,34,544,32,994242,25455,4582214,3202180,38820,46954,55919,13433634,6.12,11194,.363,287,630,151242,.437,51.6,.529,36.1
2021,4,30,35,216,6,196955,4043,1066741,779361,5120,8263,9413,3240183,10.3,9393,.293,193,449,154528,.244,50.9,.394,37.2
